Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold
6/26/2023,0,6,2023,0,0,1013,Electronics,52.05,0.33,34.87,5,Urban,55.84,198.5,9.8,4.1,0.11,8,104,143,161
5/28/2023,6,5,2023,1,0,1007,Grocery,104.23,0.2,83.38,3,Urban,99.76,91.8,21.8,2.6,0.2,7,189,296,112
4/28/2023,4,4,2023,0,0,1016,Electronics,209.67,0.45,115.32,18,Urban,214.49,188.5,32.5,12.6,0.9,1,179,435,146
12/8/2023,4,12,2023,0,0,1017,Beauty,107.07,0.08,98.5,15,Rural,117.33,199.4,-1.6,10.6,0.5,4,138,367,151
3/4/2023,5,3,2023,1,0,1011,Clothing,438.9,0.5,219.45,20,Urban,447.28,140,8.1,3.3,0.76,7,16,340,129
7/8/2023,5,7,2023,1,0,1016,Home,83.35,0.06,78.35,14,Urban,87.1,55,12.8,2.2,0.06,9,133,244,94
12/26/2023,1,12,2023,0,0,1013,Home,230.55,0.01,228.24,4,Urban,228.03,62.2,13.2,2,0.42,2,67,253,71
2/18/2023,5,2,2023,1,0,1015,Clothing,304.82,0.45,167.65,8,Rural,278.02,122.2,26,1.6,0.67,5,95,363,101
11/23/2023,3,11,2023,0,0,1013,Electronics,347.47,0.12,305.77,13,Urban,368.15,110.9,12.7,3.9,0.13,9,187,399,79
9/14/2023,3,9,2023,0,0,1008,Grocery,194.62,0.36,124.56,8,Rural,176.52,140.9,-3.9,8.2,0.33,9,43,4,120
8/12/2023,5,8,2023,1,1,1003,Electronics,435.2,0.41,256.77,15,Rural,452.67,115.8,23.4,1.9,0.06,6,60,407,93
5/21/2023,6,5,2023,1,0,1010,Clothing,286.32,0.43,163.2,17,Urban,259,190.1,30.4,1.1,0.65,7,129,426,145
8/3/2023,3,8,2023,0,1,1005,Clothing,222.56,0.5,111.28,5,Urban,238.69,130.2,15.6,3.2,0.97,9,147,448,144
7/30/2023,6,7,2023,1,0,1014,Grocery,38.28,0.15,32.54,20,Rural,35.66,154.1,18.2,0.4,0.83,14,120,265,161
11/14/2023,1,11,2023,0,0,1004,Beauty,235.02,0.36,150.41,4,Rural,235.69,184.5,1.5,6,0.97,14,115,490,137
2/1/2023,2,2,2023,0,0,1010,Beauty,411.26,0.06,386.58,11,Rural,419.25,72,3.8,3.7,0.85,10,35,238,63
6/7/2023,2,6,2023,0,0,1017,Grocery,309.2,0.2,247.36,18,Urban,306.57,84.5,4.4,3.4,0.86,8,41,249,97
10/12/2023,3,10,2023,0,0,1012,Beauty,416.92,0.42,241.81,10,Rural,403.64,66.1,12.2,1.8,0.58,14,133,442,79
11/1/2023,2,11,2023,0,0,1010,Home,249.54,0.18,204.62,17,Urban,247.93,70.9,32.1,11.8,0.52,10,179,290,91
10/13/2023,4,10,2023,0,0,1013,Beauty,63.64,0.3,44.55,15,Urban,61.24,126.9,15.9,0.5,0.41,6,199,30,123
5/24/2023,2,5,2023,0,0,1017,Beauty,11.75,0.25,8.81,6,Rural,11.6,98.2,2.7,10.2,0.82,6,21,119,131
1/19/2023,3,1,2023,0,0,1018,Beauty,155.09,0.32,105.46,16,Urban,150.71,113.5,5.6,2.4,0.18,7,177,78,99
1/18/2023,2,1,2023,0,0,1014,Home,350.51,0.49,178.76,15,Rural,355.15,197.4,10.4,10.6,0.06,7,96,394,127
9/14/2023,3,9,2023,0,1,1008,Beauty,396.18,0.03,384.29,8,Urban,375.41,73.5,19.9,6.5,0.95,2,87,8,71
3/19/2023,6,3,2023,1,0,1007,Home,151.4,0.29,107.49,9,Rural,166.2,131.1,12.6,0.6,0,9,43,449,108
6/24/2023,5,6,2023,1,1,1019,Grocery,250.35,0.43,142.7,11,Urban,250.39,64.8,10.7,8.9,0.98,4,79,43,117
7/13/2023,3,7,2023,0,0,1000,Electronics,213.45,0.24,162.22,2,Urban,200.39,97.8,17.6,5.7,0.73,13,164,371,115
4/23/2023,6,4,2023,1,0,1003,Grocery,208.21,0.04,199.88,13,Rural,207.26,129.1,4.7,0.2,0.33,13,17,221,106
4/24/2023,0,4,2023,0,0,1013,Electronics,119.52,0.28,86.05,4,Urban,128.28,192,-1.8,0.7,0.7,10,184,143,170
8/10/2023,3,8,2023,0,0,1001,Grocery,72.5,0.17,60.18,9,Urban,65.57,108.7,-4,5,0.82,9,90,119,122
6/15/2023,3,6,2023,0,0,1015,Electronics,102.36,0.08,94.17,5,Rural,106.04,59.7,5.1,5.4,0.25,12,35,431,100
11/15/2023,2,11,2023,0,0,1002,Electronics,32.39,0.42,18.79,19,Urban,32.7,108.2,-1.3,6.9,0.77,11,66,52,114
5/12/2023,4,5,2023,0,0,1007,Clothing,103.07,0.26,76.27,3,Rural,96.26,71.9,8.5,6.4,0.8,10,144,64,125
9/21/2023,3,9,2023,0,1,1005,Electronics,9.55,0.47,5.06,3,Urban,10.16,84.5,25.9,5.4,0.25,3,35,175,122
2/24/2023,4,2,2023,0,0,1015,Electronics,315.49,0.4,189.29,6,Urban,307.22,142.7,23.7,7.3,0.04,5,196,69,85
12/25/2023,0,12,2023,0,0,1015,Clothing,161.61,0.35,105.05,10,Rural,154.95,60.1,19.4,4.3,0.2,5,123,301,106
5/11/2023,3,5,2023,0,0,1006,Beauty,486.71,0,486.71,5,Rural,518.65,119.7,29.1,1.5,0.2,7,127,120,40
10/15/2023,6,10,2023,1,0,1012,Beauty,100.89,0.21,79.7,3,Urban,103.69,141.4,6.3,12.2,0.07,12,125,376,129
9/23/2023,5,9,2023,1,0,1012,Clothing,176.19,0.1,158.57,7,Urban,190.22,113.3,30.4,0.1,0.73,4,56,202,133
6/11/2023,6,6,2023,1,0,1004,Home,182.13,0.46,98.35,18,Rural,186.86,52.9,11,2.3,0.38,11,111,288,100
3/28/2023,1,3,2023,0,0,1019,Electronics,9.18,0.09,8.35,8,Urban,9.62,197.8,11,6.5,0.88,13,133,179,181
2/24/2023,4,2,2023,0,0,1017,Electronics,420.41,0.14,361.55,1,Urban,448.7,105.1,11.2,2.8,0.25,12,172,80,72
10/15/2023,6,10,2023,1,0,1014,Clothing,20.84,0.26,15.42,4,Urban,18.98,166.8,-1.1,0.1,0.45,4,167,54,155
6/27/2023,1,6,2023,0,0,1017,Clothing,470.39,0.13,409.24,7,Urban,496.36,98.8,34,0.3,0.64,13,187,178,60
12/15/2023,4,12,2023,0,0,1001,Home,446.58,0.1,401.92,14,Urban,456.74,121.3,0.5,5.2,0.88,13,33,97,90
1/8/2023,6,1,2023,1,0,1009,Beauty,270.08,0.3,189.06,13,Urban,246.83,108.3,8.6,16.7,0.52,1,39,109,99
11/17/2023,4,11,2023,0,0,1012,Grocery,274.08,0.04,263.12,10,Urban,274.55,101.4,7.8,4,0.37,6,63,423,90
11/9/2023,3,11,2023,0,0,1017,Beauty,328.62,0.03,318.76,18,Urban,301.18,53.3,-2,3.5,0.87,4,76,152,70
9/4/2023,0,9,2023,0,0,1014,Electronics,196.59,0.19,159.24,1,Urban,205.87,104,1.1,1.9,0.31,11,41,446,118
11/19/2023,6,11,2023,1,0,1011,Clothing,325.38,0.36,208.24,4,Rural,328.41,183.4,-3.2,1.5,0.08,10,17,405,119
9/12/2023,1,9,2023,0,0,1014,Home,27.16,0.28,19.56,16,Urban,29.62,153.6,6.7,0.1,0.45,10,187,473,158
11/24/2023,4,11,2023,0,0,1012,Beauty,31.75,0.21,25.08,16,Rural,29.74,71.8,29.7,1.6,0.79,5,184,124,116
2/23/2023,3,2,2023,0,0,1017,Home,231.33,0.28,166.56,18,Rural,236.24,138.7,8.6,3,0.03,14,55,90,87
9/6/2023,2,9,2023,0,0,1014,Beauty,277.06,0.18,227.19,8,Urban,261.08,183.8,-0.1,1.1,0.59,11,89,293,111
8/27/2023,6,8,2023,1,0,1010,Electronics,444.47,0.47,235.57,10,Rural,454.61,155,20.8,0.5,0.59,9,44,392,111
8/17/2023,3,8,2023,0,0,1018,Grocery,56.81,0.03,55.11,16,Urban,59.34,72.3,34.9,6.3,0.93,4,198,36,125
3/8/2023,2,3,2023,0,0,1002,Home,412.21,0.34,272.06,11,Rural,430.54,180.2,4.3,11.3,0.29,1,98,4,116
2/20/2023,0,2,2023,0,0,1006,Home,108.97,0.45,59.93,6,Rural,115.84,95.2,6.2,13.8,0.28,11,88,337,118
4/7/2023,4,4,2023,0,0,1013,Grocery,200.07,0.4,120.04,1,Urban,214.22,118.1,33.9,4.8,0.44,9,188,149,120
4/2/2023,6,4,2023,1,0,1013,Home,161.72,0.09,147.17,12,Rural,148.05,128.9,2.2,0.3,0.36,5,145,365,122
9/21/2023,3,9,2023,0,0,1012,Home,203.08,0.15,172.62,6,Urban,196.71,177.6,15.4,6.8,0.74,10,43,395,127
10/18/2023,2,10,2023,0,0,1011,Beauty,79.5,0.36,50.88,13,Urban,82.48,189.7,4.6,0.6,0.64,13,34,315,159
4/6/2023,3,4,2023,0,0,1008,Beauty,254.27,0.04,244.1,17,Rural,254.2,189.4,32.3,5.5,0.76,12,122,171,133
3/29/2023,2,3,2023,0,0,1000,Grocery,401.81,0.41,237.07,1,Urban,376.95,51.2,34.3,7.6,0.82,13,181,405,87
3/19/2023,6,3,2023,1,0,1018,Electronics,223.56,0.36,143.08,8,Urban,225.92,188.3,27.6,6.5,0.92,11,92,261,157
10/15/2023,6,10,2023,1,0,1010,Home,247.85,0.36,158.62,8,Urban,243.26,58.2,7.6,15.2,0.43,7,52,483,102
4/30/2023,6,4,2023,1,0,1018,Electronics,425.14,0.05,403.88,11,Rural,415.79,89.9,11.1,6.7,0.98,3,135,26,87
10/29/2023,6,10,2023,1,0,1017,Grocery,354.5,0.36,226.88,14,Urban,376.46,127.2,4.7,5.9,0.22,4,187,494,91
6/14/2023,2,6,2023,0,0,1011,Grocery,247.77,0.34,163.53,10,Rural,243.19,122,30.6,1.5,0.71,12,22,54,143
7/1/2023,5,7,2023,1,0,1000,Beauty,132.56,0.42,76.88,15,Urban,120.01,140.7,31.6,12.9,0.53,10,183,398,152
8/11/2023,4,8,2023,0,0,1018,Home,443.04,0.02,434.18,7,Urban,403.88,121.9,11.8,1,0.82,9,134,319,77
11/7/2023,1,11,2023,0,0,1019,Clothing,290.63,0.01,287.72,7,Rural,311.34,190.2,21.3,11.8,0.48,10,85,248,122
1/7/2023,5,1,2023,1,0,1016,Grocery,114.47,0.19,92.72,10,Urban,125.01,86.1,1.6,1.9,0.78,13,96,272,138
11/26/2023,6,11,2023,1,0,1004,Home,138.21,0.07,128.54,4,Rural,143.42,91.1,12.4,0.7,0.93,1,190,258,112
9/20/2023,2,9,2023,0,0,1002,Electronics,402.55,0.28,289.84,18,Urban,391.63,188.1,20.3,8.8,0.73,12,113,265,101
6/10/2023,5,6,2023,1,0,1001,Beauty,26.85,0.46,14.5,10,Urban,29.21,61.5,10.4,0,0.78,11,139,190,143
5/31/2023,2,5,2023,0,0,1002,Electronics,496.09,0.2,396.87,19,Urban,512.24,141.4,9.3,8.9,0.07,5,49,62,70
3/26/2023,6,3,2023,1,0,1007,Grocery,69.52,0.42,40.32,14,Rural,74.31,152.3,-5,1.5,0.2,8,32,344,155
5/27/2023,5,5,2023,1,0,1015,Grocery,399.05,0,399.05,13,Urban,420.27,125.8,27.2,10.8,0.97,10,196,445,82
4/22/2023,5,4,2023,1,0,1005,Electronics,200.41,0.08,184.38,15,Rural,195.57,154.1,30.6,5.9,0.69,7,78,340,114
2/5/2023,6,2,2023,1,0,1012,Grocery,248.65,0.02,243.68,16,Urban,247.59,75.9,33.8,5.5,0.56,14,43,103,89
10/12/2023,3,10,2023,0,1,1015,Home,440.92,0.16,370.37,2,Urban,413.24,177.9,23.8,2.3,0.37,14,164,392,94
7/7/2023,4,7,2023,0,0,1015,Grocery,209.39,0.45,115.16,4,Urban,200.68,71,17,0.3,0.04,4,64,407,96
3/23/2023,3,3,2023,0,0,1002,Beauty,271.06,0.05,257.51,18,Rural,286.14,110.1,5.8,8.9,0.37,7,115,287,88
1/2/2023,0,1,2023,0,0,1012,Home,29.4,0.3,20.58,17,Rural,31.72,61.3,35,0.9,0.5,1,13,258,124
10/30/2023,0,10,2023,0,0,1013,Clothing,6.16,0.23,4.74,10,Rural,6.44,131.8,18.6,2.3,0.21,6,79,160,137
7/16/2023,6,7,2023,1,0,1007,Grocery,126.18,0.47,66.88,9,Urban,125.3,150.5,22.2,4.6,0.17,9,164,170,132
1/11/2023,2,1,2023,0,0,1011,Grocery,341.89,0.06,321.38,15,Urban,313.62,191.2,22.3,3.3,0.51,3,56,108,124
8/22/2023,1,8,2023,0,1,1007,Beauty,65.03,0.11,57.88,12,Urban,59.27,160.9,28.8,1.1,0.59,4,123,139,164
7/14/2023,4,7,2023,0,0,1008,Beauty,61.31,0.01,60.7,9,Rural,59.77,131.2,-4.6,0.8,0.24,8,126,92,142
4/29/2023,5,4,2023,1,0,1000,Electronics,208.43,0.22,162.58,14,Urban,206.92,189.9,3.8,0.7,0.59,12,127,468,145
1/20/2023,4,1,2023,0,0,1005,Electronics,325.68,0.14,280.08,13,Urban,332.79,121.8,21.6,9.9,0.9,5,177,102,88
9/18/2023,0,9,2023,0,0,1018,Electronics,357.48,0.43,203.76,6,Urban,322.2,134.2,30.8,0.2,0.47,5,164,225,117
10/20/2023,4,10,2023,0,0,1010,Beauty,93.33,0.3,65.33,19,Urban,102.47,139.4,22.4,18.9,0.86,1,16,352,157
9/13/2023,2,9,2023,0,0,1010,Electronics,44.4,0.31,30.64,4,Urban,43.19,111.5,11.5,1.1,0.93,6,160,159,142
8/10/2023,3,8,2023,0,0,1012,Electronics,470.5,0.27,343.46,20,Rural,503.26,175.8,9.5,0.6,0.09,14,122,403,75
8/14/2023,0,8,2023,0,0,1010,Clothing,134.03,0.05,127.33,17,Urban,134.97,77.8,24.5,4.3,0.1,2,107,194,104
2/22/2023,2,2,2023,0,0,1017,Electronics,427.41,0.22,333.38,19,Rural,395.82,133.2,24.6,0.4,0.48,1,38,323,93
12/21/2023,3,12,2023,0,0,1014,Grocery,432.43,0.5,216.22,3,Rural,458.17,158.3,19.3,4.6,0.59,6,198,144,109
12/8/2023,4,12,2023,0,0,1000,Beauty,387.4,0.42,224.69,14,Urban,403.66,185.6,6.7,9.5,0.43,5,181,241,124
12/30/2023,5,12,2023,1,0,1006,Home,88.57,0.45,48.71,17,Urban,89.06,182.6,32,0.2,0.33,13,124,464,147
10/7/2023,5,10,2023,1,0,1012,Clothing,411.79,0.41,242.96,13,Urban,412.99,126.3,17.1,8,0.64,5,164,402,95
3/22/2023,2,3,2023,0,0,1011,Beauty,385.78,0.05,366.49,9,Rural,353.95,146.5,26.6,2.5,0,9,149,131,72
7/21/2023,4,7,2023,0,0,1017,Beauty,300.38,0.11,267.34,1,Urban,309.74,109.1,3.6,0.9,0.97,12,154,92,90
6/7/2023,2,6,2023,0,1,1018,Grocery,171.92,0,171.92,17,Urban,186.06,120.2,8.8,1,0.23,10,46,272,110
4/30/2023,6,4,2023,1,0,1014,Electronics,134.94,0.15,114.7,16,Urban,123.96,185.9,30,12.6,0.92,10,43,191,140
2/28/2023,1,2,2023,0,0,1007,Grocery,65.34,0.05,62.07,18,Urban,62.25,189.6,-3,0.6,0.11,13,173,21,138
8/3/2023,3,8,2023,0,0,1018,Electronics,257.33,0.24,195.57,2,Urban,278.04,184.3,15.5,10.1,0.24,3,143,193,131
5/8/2023,0,5,2023,0,0,1009,Electronics,294.7,0.34,194.5,14,Urban,281.99,70.8,14.3,3.9,0.23,1,105,169,93
8/12/2023,5,8,2023,1,0,1006,Beauty,182.87,0.44,102.41,17,Rural,188.5,177.5,25,0.2,1,14,169,459,161
7/28/2023,4,7,2023,0,0,1017,Electronics,240.3,0.37,151.39,3,Rural,241.97,192.3,6.3,3.1,0,14,82,428,122
4/25/2023,1,4,2023,0,0,1015,Clothing,184.94,0.47,98.02,2,Urban,188.5,104.2,3.8,8.5,0.64,8,131,10,124
7/28/2023,4,7,2023,0,0,1019,Clothing,322.3,0.03,312.63,8,Urban,316.87,127.8,32,6.5,0.87,12,159,180,90
1/14/2023,5,1,2023,1,0,1005,Clothing,451.12,0.01,446.61,2,Rural,433.07,166.9,17.9,3.4,0.67,5,19,231,102
1/9/2023,0,1,2023,0,0,1008,Beauty,86.14,0.33,57.71,2,Urban,78.36,134.3,-0.8,9.8,0.36,11,38,443,139
2/9/2023,3,2,2023,0,0,1012,Grocery,193.8,0.14,166.67,9,Rural,203.27,199,2.7,0.6,0.96,5,148,28,137
8/25/2023,4,8,2023,0,0,1007,Home,74.73,0.13,65.02,20,Urban,78.41,118.4,35,12,0.89,8,101,19,139
10/8/2023,6,10,2023,1,0,1015,Electronics,314.35,0.17,260.91,6,Rural,325.08,157.1,2.8,9.4,0.43,8,65,4,91
12/25/2023,0,12,2023,0,0,1012,Home,365.79,0.13,318.24,12,Urban,376.3,168.9,19.4,6.2,0.57,11,94,408,79
7/20/2023,3,7,2023,0,0,1012,Grocery,466.3,0.26,345.06,9,Urban,442.4,124.1,11.8,8.5,0.97,2,104,33,102
9/3/2023,6,9,2023,1,1,1016,Grocery,143.04,0.22,111.57,7,Rural,129.38,178.5,30.4,3.9,0.98,3,67,139,158
10/5/2023,3,10,2023,0,1,1019,Beauty,475.35,0.26,351.76,12,Urban,504.7,131.9,25.2,5.6,0.45,10,61,27,73
8/23/2023,2,8,2023,0,0,1004,Clothing,36.32,0.34,23.97,5,Urban,36.26,111.7,18.9,4.1,0.85,10,70,97,145
1/4/2023,2,1,2023,0,1,1016,Clothing,303.49,0.19,245.83,16,Urban,291.77,66.2,-4.6,2.2,0.3,1,26,261,75
6/3/2023,5,6,2023,1,0,1008,Grocery,33.28,0.13,28.95,5,Rural,30.63,109,30.2,4.2,0.37,3,39,245,139
1/29/2023,6,1,2023,1,1,1001,Beauty,447.42,0.08,411.63,12,Urban,408.29,160.1,12.8,1.5,0.16,12,81,18,85
4/19/2023,2,4,2023,0,0,1017,Beauty,267.26,0.17,221.83,20,Rural,259.18,188.2,32.3,2.9,0.21,4,46,11,121
4/8/2023,5,4,2023,1,0,1008,Electronics,336.33,0.37,211.89,9,Urban,356.83,87.8,14.8,1.6,0.66,11,142,24,98
8/3/2023,3,8,2023,0,0,1005,Clothing,416.63,0.38,258.31,7,Urban,451.52,103.3,22.8,0.7,0.51,7,163,12,72
10/20/2023,4,10,2023,0,0,1010,Grocery,79.4,0.33,53.2,19,Rural,85.7,73.1,-2.2,1.9,0.23,9,89,464,105
3/16/2023,3,3,2023,0,0,1005,Home,24.1,0.12,21.21,20,Urban,26.12,153.6,24.8,9.6,0.4,12,138,75,157
11/22/2023,2,11,2023,0,0,1005,Clothing,440.05,0.29,312.44,11,Urban,475.93,194,8.5,2.4,0.37,5,146,258,118
5/26/2023,4,5,2023,0,0,1012,Electronics,160.89,0.29,114.23,12,Urban,161.77,146.1,9.1,6.9,0.99,12,80,23,132
5/8/2023,0,5,2023,0,0,1010,Beauty,68.84,0.24,52.32,3,Urban,64.98,142.6,-0.3,1,0.85,1,116,7,139
12/7/2023,3,12,2023,0,0,1013,Grocery,236.89,0.27,172.93,17,Rural,251.01,133,0.9,2.8,0.39,2,161,367,108
2/11/2023,5,2,2023,1,0,1001,Clothing,301.16,0.25,225.87,7,Urban,283.92,63.3,2.4,0.6,0.91,10,142,227,114
12/22/2023,4,12,2023,0,0,1007,Home,20.33,0.28,14.64,10,Urban,19.38,159.4,8.1,0.7,0.34,2,188,375,153
2/10/2023,4,2,2023,0,0,1002,Electronics,141.07,0.36,90.28,15,Urban,133.54,140.3,30.7,4.8,0.67,9,175,122,129
2/3/2023,4,2,2023,0,0,1002,Electronics,21.24,0.05,20.18,2,Urban,21.3,149.2,9.7,4.7,0.97,10,166,89,156
1/17/2023,1,1,2023,0,0,1000,Clothing,213.07,0.37,134.23,13,Urban,205.48,184.8,24,1.2,0.39,7,183,300,131
6/14/2023,2,6,2023,0,0,1018,Home,448.07,0.07,416.71,4,Rural,417.08,167.6,-1.7,3.2,0.68,2,189,455,87
6/2/2023,4,6,2023,0,1,1017,Electronics,491.41,0.03,476.67,18,Rural,486.81,167.1,18.6,10,0.3,1,130,223,80
3/17/2023,4,3,2023,0,0,1016,Grocery,320.34,0.49,163.37,1,Urban,344.3,189.1,14.3,1,0.27,5,183,223,130
3/28/2023,1,3,2023,0,0,1019,Electronics,85.01,0.48,44.21,2,Urban,86.21,198.5,34.1,0.1,0.57,12,84,256,173
4/27/2023,3,4,2023,0,0,1012,Home,453.4,0.03,439.8,2,Rural,487.71,137.2,28.8,5.3,0.98,1,77,2,59
12/28/2023,3,12,2023,0,0,1002,Beauty,260.54,0.22,203.22,4,Urban,244.69,66.3,13.2,0.3,0.45,9,196,320,111
12/8/2023,4,12,2023,0,0,1000,Beauty,81.11,0.09,73.81,3,Urban,75.71,118.9,26,19.5,0.94,3,147,270,126
1/27/2023,4,1,2023,0,0,1003,Clothing,461.25,0.24,350.55,17,Rural,468.22,168.1,2.7,4.7,0.91,2,107,305,110
11/9/2023,3,11,2023,0,0,1012,Home,379.95,0.42,220.37,14,Urban,377.16,54.2,17.5,3.2,0.25,14,141,147,80
10/14/2023,5,10,2023,1,0,1016,Electronics,367.19,0.48,190.94,2,Urban,378.95,58.5,-2,2.8,0.4,13,61,386,79
5/14/2023,6,5,2023,1,0,1010,Electronics,356.04,0.32,242.11,16,Rural,377.02,60.1,8.9,4.3,0.64,6,83,188,95
8/7/2023,0,8,2023,0,0,1001,Beauty,104.17,0.18,85.42,11,Rural,109.41,159.7,4,0.5,0.52,3,27,398,140
6/17/2023,5,6,2023,1,1,1015,Beauty,109.45,0.3,76.61,13,Urban,119.13,125.2,23.8,13.3,0.1,5,85,186,120
4/8/2023,5,4,2023,1,0,1001,Grocery,345.71,0.16,290.4,1,Urban,338.68,105.3,14.6,4.9,0.99,10,188,437,98
9/25/2023,0,9,2023,0,0,1018,Beauty,113.76,0.45,62.57,2,Urban,107.08,65.8,25,1,0.75,14,160,187,105
8/25/2023,4,8,2023,0,0,1018,Grocery,222.14,0.44,124.4,2,Rural,224.4,159.8,15.6,4.1,0.44,8,117,123,127
11/5/2023,6,11,2023,1,0,1015,Electronics,392.09,0.28,282.3,5,Urban,361.57,98.2,-1.5,0.7,0.62,10,162,36,80
6/22/2023,3,6,2023,0,0,1018,Grocery,393.06,0.16,330.17,4,Urban,376.46,89.8,24.4,0.1,0.09,2,69,148,60
7/9/2023,6,7,2023,1,0,1008,Grocery,229.36,0.15,194.96,12,Rural,215.96,147.8,28.3,5,0.5,12,46,105,103
5/2/2023,1,5,2023,0,0,1000,Clothing,397.13,0.02,389.19,3,Urban,388.91,133.9,31.1,5.2,0.93,13,86,102,63
2/15/2023,2,2,2023,0,0,1009,Beauty,420.12,0.41,247.87,20,Urban,387.45,104.4,17.9,4.4,0.9,5,155,406,91
3/5/2023,6,3,2023,1,0,1018,Grocery,329.11,0.23,253.41,10,Urban,298.29,146.2,25.1,1,0.34,11,135,376,104
5/10/2023,2,5,2023,0,0,1000,Electronics,118.07,0.16,99.18,20,Urban,121.77,90.7,25.1,4.6,0.53,8,38,231,108
11/6/2023,0,11,2023,0,0,1001,Home,140.64,0.24,106.89,18,Urban,143.74,169.2,1.2,0.3,0.7,1,117,354,147
12/29/2023,4,12,2023,0,0,1015,Grocery,160.85,0.41,94.9,10,Rural,167.55,84.4,1.6,4.7,0.34,10,39,145,120
7/12/2023,2,7,2023,0,0,1011,Beauty,62.82,0.06,59.05,1,Rural,64.84,73.8,-2.2,4,0.06,10,128,16,103
11/3/2023,4,11,2023,0,0,1007,Clothing,140.21,0.43,79.92,6,Urban,129.39,167.4,7.8,5.3,0.51,14,111,158,158
6/30/2023,4,6,2023,0,0,1017,Electronics,108.71,0.45,59.79,11,Urban,104.17,156.2,13.9,11.3,0.6,11,16,447,143
10/19/2023,3,10,2023,0,0,1001,Clothing,230.39,0.47,122.11,2,Urban,213.32,77.4,34.9,9.5,0.01,13,178,303,117
10/9/2023,0,10,2023,0,1,1012,Home,454.68,0.2,363.74,7,Urban,485.87,67.4,12.2,19.7,0.1,12,83,281,46
1/29/2023,6,1,2023,1,0,1005,Grocery,56.72,0.11,50.48,20,Urban,59.52,175.8,24,18.7,0.21,13,46,277,140
5/29/2023,0,5,2023,0,0,1005,Grocery,361.53,0.19,292.84,18,Rural,339.95,166.5,22.7,7.4,0.35,12,36,124,110
9/24/2023,6,9,2023,1,0,1008,Beauty,345.21,0.17,286.52,19,Urban,334.25,99.1,3.2,15.7,0.54,4,30,172,77
10/23/2023,0,10,2023,0,1,1015,Grocery,52.4,0.09,47.68,4,Urban,57.29,148.7,-2.7,10.1,0.29,5,52,419,152
1/11/2023,2,1,2023,0,0,1010,Electronics,461.67,0.3,323.17,13,Urban,470.36,68.6,16.8,6.5,0.28,14,60,319,62
6/13/2023,1,6,2023,0,1,1006,Home,286.39,0.24,217.66,18,Urban,303.64,126.1,23,0.4,0.87,10,102,162,106
4/23/2023,6,4,2023,1,1,1009,Clothing,185.04,0.43,105.47,20,Urban,176.33,52.8,34.9,0.3,0.15,12,80,202,95
7/6/2023,3,7,2023,0,0,1009,Home,379.49,0.02,371.9,13,Urban,357.48,108.7,9.3,9.1,0.5,14,22,474,67
10/22/2023,6,10,2023,1,1,1019,Grocery,132.4,0.32,90.03,19,Urban,139.92,61.2,30.9,3.4,0.95,11,118,481,131
8/20/2023,6,8,2023,1,0,1017,Clothing,348.29,0.38,215.94,17,Rural,361.24,121.3,10.3,8.4,0.63,3,190,337,110
8/15/2023,1,8,2023,0,0,1019,Beauty,24.66,0.38,15.29,1,Urban,25.55,113.3,22.6,1.9,0.72,12,123,154,160
11/6/2023,0,11,2023,0,0,1008,Home,420.51,0.44,235.49,6,Urban,424.94,116.7,18.9,2.5,0.43,2,194,323,84
4/8/2023,5,4,2023,1,0,1014,Clothing,226.84,0.36,145.18,19,Urban,229.72,56.8,-2.9,6,0.02,12,162,400,92
2/24/2023,4,2,2023,0,0,1003,Clothing,320.16,0.46,172.89,20,Rural,335.25,104.2,-1.9,12.3,0.65,3,134,453,120
4/21/2023,4,4,2023,0,0,1007,Clothing,114.51,0.17,95.04,1,Urban,109.24,163.5,-4.2,0.5,0.63,11,114,489,130
6/1/2023,3,6,2023,0,1,1008,Electronics,340.15,0.25,255.11,8,Urban,330.13,105.3,9.8,9.9,0.11,5,150,394,93
9/3/2023,6,9,2023,1,0,1012,Home,387.26,0.01,383.39,17,Urban,416.04,157.3,24.8,7.9,0.46,7,46,260,84
3/10/2023,4,3,2023,0,0,1008,Clothing,239.24,0,239.24,15,Rural,230.09,105.4,1.9,1.9,0.92,2,167,185,103
11/8/2023,2,11,2023,0,1,1003,Home,310.77,0.12,273.48,18,Urban,313.65,113.5,19.2,2.2,0.21,13,149,376,80
10/16/2023,0,10,2023,0,1,1016,Clothing,230.88,0.05,219.34,7,Urban,240.24,134.6,6.6,0.2,0.46,14,27,465,93
9/7/2023,3,9,2023,0,1,1015,Beauty,447.58,0.13,389.39,16,Urban,492.33,192.6,26.9,0.1,0.46,7,131,56,88
2/5/2023,6,2,2023,1,0,1014,Beauty,251.45,0.09,228.82,7,Urban,248.2,66.3,26.9,3.2,0.81,6,94,216,89
8/27/2023,6,8,2023,1,1,1002,Beauty,421.7,0.01,417.48,17,Urban,415.64,54.9,26,0.5,0.82,14,126,457,69
5/28/2023,6,5,2023,1,0,1019,Grocery,401.67,0.45,220.92,4,Urban,429.19,141.2,16,1.1,0.76,7,127,488,123
